날짜,종가
2022-01-06,0.020638290850284458
2022-01-07,0.00045270816491504995
2022-01-10,-0.004384972580453894
2022-01-11,-0.0075532950979331215
2022-01-12,0.021469382414514904
2022-01-13,0.014848261653910733
2022-01-14,-0.018827835745540145
2022-01-17,-0.020711391265195944
2022-01-18,-0.017832512315270943
2022-01-19,0.0057623075979982286
2022-01-20,0.0015957800483168416
2022-01-21,-0.010588391493881577
2022-01-24,-0.033368744758177304
2022-01-25,-0.03095753172684257
2022-01-26,0.002554766310511436
2022-01-27,-0.0429393062551352
2022-01-28,0.029425304517686213
2022-02-03,0.023495854383717374
2022-02-04,0.01405257315604258
2022-02-07,0.0030743432084963107
2022-02-08,-0.009937772824370805
2022-02-09,0.04104127579737327
2022-02-10,-0.006893444469475152
2022-02-11,0.0063174848017422125
2022-02-14,-0.017402085094392894
2022-02-15,-0.018719675158578086
2022-02-16,0.01110474698710684
2022-02-17,0.001549150857235393
2022-02-18,0.005379012616439471
2022-02-21,-0.004213596022916377
2022-02-22,-0.012267675137204392
2022-02-23,0.01481299901947053
2022-02-24,-0.013711078137041754
2022-02-25,0.003370458918887431
2022-02-28,0.02983704116977015
2022-03-02,0.016568661753253444
2022-03-03,0.009359491056856406
2022-03-04,0.018996392115452343
2022-03-07,-0.006109737799414927
2022-03-08,-0.04852671249986429
2022-03-10,0.023605958564008933
2022-03-11,0.005954969723328096
2022-03-14,0.013535534936313098
2022-03-15,-0.023056394102463074
2022-03-16,0.00253022839229744
2022-03-17,0.0007482187925758055
2022-03-18,0.009083503509535351
2022-03-21,0.0003981111836066642
2022-03-22,0.01377358699136666
2022-03-23,0.03938544744790584
2022-03-24,-0.0076373516853579515
2022-03-25,-0.010518748744621664
2022-03-28,-0.0001495758456376839
2022-03-29,-0.0024149427252522226
2022-03-30,-0.020898048372929967
2022-03-31,0.013554760576323543
2022-04-01,-0.009789953155020292
2022-04-04,0.012426557952452066
2022-04-05,-0.0019810721476328785
2022-04-06,0.00977398996709633
2022-04-07,-0.0003846112755205855
2022-04-08,0.004820178485544835
2022-04-11,0.006254254594962649
2022-04-12,-0.0021140755147773804
2022-04-13,0.021270285157408697
2022-04-14,0.008660747624777088
2022-04-15,0.001665861157670756
2022-04-18,0.0019300064675749073
2022-04-19,0.03033904730678194
2022-04-20,0.024185047435310913
2022-04-21,0.006418098844547915
2022-04-22,-0.002257575903753861
2022-04-25,-0.028128837618573432
2022-04-26,-0.019729772754407682
2022-04-27,-0.00024359299670140278
2022-04-28,0.013015096293438777
2022-04-29,-0.00012026096629691452
2022-05-02,0.006364574876466911
2022-05-03,-0.01494930581837739
2022-05-04,-0.0074313735402657954
2022-05-06,-0.011235611694000336
2022-05-09,-0.0185851010127025
2022-05-10,-0.012701678511069403
2022-05-11,-0.013184055798326488
2022-05-12,-0.005010074019803246
2022-05-13,0.00029237233074885793
2022-05-16,-0.0005196211096075709
2022-05-17,0.009173914456226173
2022-05-18,-0.004615021357889493
2022-05-19,-0.017812473044078403
2022-05-20,0.020342071751635826
2022-05-23,0.004303620420679
2022-05-24,-0.010959344367668322
2022-05-25,0.00901193648317844
2022-05-26,0.011464886102582783
2022-05-27,0.0016556642822269652
2022-05-30,0.004990569836190728
2022-05-31,0.0001054307372772012
2022-06-02,-0.0017394237763417308
2022-06-03,-0.001436205039390015
2022-06-07,-0.0019670466803443087
2022-06-08,-0.006760479803331498
2022-06-09,0.001440245801950235
2022-06-10,-0.022190499525935103
2022-06-13,-0.045224761946266345
2022-06-14,-0.015450447880413165
2022-06-15,-0.02283237329191823
2022-06-16,0.006926735538660411
2022-06-17,-0.011143176865539783
2022-06-20,-0.04509880999178073
2022-06-21,0.005675935281863165
2022-06-22,-0.033354833908060266
2022-06-23,-0.029283065354360982
2022-06-24,0.025605774188004915
2022-06-27,0.01535110332027223
2022-06-28,0.0015867978419550344
2022-06-29,-0.027680608365019066
2022-06-30,-0.021859846707336095
2022-07-01,0.0036247817801411397
2022-07-04,-0.010503113754962712
2022-07-05,0.031749865807836786
2022-07-06,-0.051062612179070266
2022-07-07,0.0071546052631579204
2022-07-08,0.007797828039519672
2022-07-11,-0.008196610627236423
2022-07-12,-0.025936717133209997
2022-07-13,0.009532728568832693
2022-07-14,-0.004569055036344638
2022-07-15,-0.006843313165032394
2022-07-18,0.020027169726762217
2022-07-19,0.010352450125629797
2022-07-20,0.008792313859784961
2022-07-21,0.007031818304281012
2022-07-22,-0.0048825512333458
2022-07-25,0.007877296984850402
2022-07-26,0.004201288395107694
2022-07-27,-0.005764224618817315
2022-07-28,0.009364396590878732
2022-07-29,0.02146666843129208
2022-08-01,0.001075394203236657
2022-08-02,-0.020255228825843852
2022-08-03,0.004068745954372011
2022-08-04,-0.0038943781493809837
2022-08-05,0.027010606120642988
2022-08-08,0.024525438551365797
2022-08-09,0.008661486511931438
2022-08-10,0.011661045636130574
2022-08-11,0.02555049821626265
2022-08-12,0.007544951839457026
2022-08-16,-0.003785894566407988
2022-08-17,-0.00580797820215595
2022-08-18,-0.010565919799980672
2022-08-19,-0.003839004774458421
2022-08-22,-0.012476066197543823
2022-08-23,-0.01158396522340499
2022-08-24,0.010057973911739682
2022-08-25,0.01517794188592414
2022-08-26,0.004947117024906245
2022-08-29,-0.008475398307345339
2022-08-30,0.016594313665545757
2022-08-31,0.02678872155126788
2022-09-01,-0.0372427043428345
2022-09-02,-0.023290338281820366
2022-09-05,0.01579747340094184
2022-09-06,0.007432482154683839
2022-09-07,-0.014950085220355458
2022-09-08,-0.00701997231560203
2022-09-13,0.05455292243353571
2022-09-14,-0.018199629397948613
2022-09-15,0.0033419486686301347
2022-09-16,-0.014030169056947428
2022-09-19,-0.03788946677684335
2022-09-20,0.018023593603960775
2022-09-21,-0.003089291696132812
2022-09-22,-0.011387395459976024
2022-09-23,-0.0018253458715712378
2022-09-26,-0.05237602784644102
2022-09-27,0.002808128934374876
2022-09-28,-0.03551426675514269
2022-09-29,-0.008022126207447022
2022-09-30,-0.008517013219403236
2022-10-04,0.04071239699483753
2022-10-05,0.005995671286649573
2022-10-06,0.015955527641548395
2022-10-07,-0.008575900666868308
2022-10-11,-0.0029054726368159534
2022-10-12,0.005468625259460236
2022-10-13,-0.01458308520915208
2022-10-14,0.024172430000671374
2022-10-17,0.0052317576870124505
2022-10-18,0.005348012104768873
2022-10-19,0.003944261359213108
2022-10-20,-0.0008400320504535763
2022-10-21,-0.0283134789750753
2022-10-24,0.01484212768223192
2022-10-25,-0.019163420296698597
2022-10-26,-0.007395223193987555
2022-10-27,0.0384910744358371
2022-10-28,-0.018785189797877577
2022-10-31,0.007205754025967126
2022-11-01,0.01063285157326832
2022-11-02,0.0035979165854862494
2022-11-03,-0.018326301348587926
2022-11-04,-0.00514172709294658
2022-11-07,0.04454015372382725
2022-11-08,-0.002892630136638874
2022-11-09,0.03611008613998701
2022-11-10,-0.010278640812466877
2022-11-11,0.024579993547906742
2022-11-14,0.027865576748410614
2022-11-15,0.006597860408124712
2022-11-16,0.004482887775644873
2022-11-17,-0.0044512287488784885
2022-11-18,-0.0015567025995762984
2022-11-21,-0.003622338929006763
2022-11-22,0.006270957115124265
2022-11-23,0.0081727621363763
2022-11-24,-0.02438911245897457
2022-11-25,0.028077599733726366
2022-11-28,-0.008833799690123212
2022-11-29,0.0010382398917430091
2022-11-30,0.005826758807145893
